,true,predict,make,model,score,alpha,epsilon,max_iter
10242,9.531336323457896,9.421467943659612,Opel,Mokka,-0.0025942043302586088,6,1.35,600
10132,9.259130536145614,9.25219933341733,Opel,Mokka,-0.0025942043302586088,6,1.35,600
10981,10.292145542327912,10.267842764791412,Opel,Mokka,-0.0025942043302586088,6,1.35,600
13425,9.90323752128092,9.919505917549987,Opel,Mokka,-0.0025942043302586088,6,1.35,600
2143,9.648272670221848,9.697562931120572,Opel,Mokka,-0.0025942043302586088,6,1.35,600
13450,9.740674462130217,9.749333256854447,Opel,Mokka,-0.0025942043302586088,6,1.35,600
10026,10.271596874100524,10.381826302824095,Opel,Insignia,-0.03281852101934842,2,1.35,600
11686,10.03889218954233,10.038008398872417,Opel,Insignia,-0.03281852101934842,2,1.35,600
13234,8.60337088765729,8.647584504007423,Opel,Insignia,-0.03281852101934842,2,1.35,600
13738,9.90098442231801,9.951879751596925,Opel,Insignia,-0.03281852101934842,2,1.35,600
5029,9.695848187757884,9.750411561006471,Opel,Insignia,-0.03281852101934842,2,1.35,600
1750,9.949893925350283,9.841702745124223,Opel,Insignia,-0.03281852101934842,2,1.35,600
8843,10.03889218954233,9.984394738533823,Opel,Insignia,-0.03281852101934842,2,1.35,600
12461,8.691146498539675,8.810445947765247,Opel,Insignia,-0.03281852101934842,2,1.35,600
17292,9.301094735244646,9.423079199255454,Opel,Insignia,-0.03281852101934842,2,1.35,600
9604,10.1226230824528,10.082184176740494,Opel,Insignia,-0.03281852101934842,2,1.35,600
10818,8.915969311373605,8.905579682384355,Opel,Insignia,-0.03281852101934842,2,1.35,600
15711,9.74090979777877,9.808412150669186,Opel,Insignia,-0.03281852101934842,2,1.35,600
9795,9.543234787249512,9.76201867977435,Opel,Insignia,-0.03281852101934842,2,1.35,600
8455,8.656955133791396,8.641895371256872,Opel,Insignia,-0.03281852101934842,2,1.35,600
13504,10.106428396532818,10.17655305398907,Opel,Insignia,-0.03281852101934842,2,1.35,600
6138,8.516192691082654,8.407454930265601,Opel,Insignia,-0.03281852101934842,2,1.35,600
16262,8.507142855562735,8.152886805009759,Opel,Insignia,-0.03281852101934842,2,1.35,600
363,7.600902459542082,8.245606396784824,Opel,Insignia,-0.03281852101934842,2,1.35,600
7885,9.90098442231801,9.689127442751746,Opel,Insignia,-0.03281852101934842,2,1.35,600
16957,8.202482446576537,8.64226751293259,Opel,Insignia,-0.03281852101934842,2,1.35,600
2244,10.12643108384767,10.014632050714898,Opel,Insignia,-0.03281852101934842,2,1.35,600
2648,9.838949031398556,9.890193098023902,Opel,Insignia,-0.03281852101934842,2,1.35,600
1813,9.90098442231801,9.788769242435183,Opel,Insignia,-0.03281852101934842,2,1.35,600
12420,9.645364282325891,9.703976835942173,Opel,Insignia,-0.03281852101934842,2,1.35,600
15695,8.690978417187905,8.803145719200351,Opel,Insignia,-0.03281852101934842,2,1.35,600
6332,9.846282078765348,9.887750440434415,Opel,Insignia,-0.03281852101934842,2,1.35,600
16444,10.122422259076282,10.01146718421752,Opel,Insignia,-0.03281852101934842,2,1.35,600
9089,9.581559041355757,9.689906786516927,Opel,Insignia,-0.03281852101934842,2,1.35,600
14708,9.301094735244646,9.333018747549582,Opel,Insignia,-0.03281852101934842,2,1.35,600
16266,9.795345393916424,9.794023677842542,Opel,Insignia,-0.03281852101934842,2,1.35,600
15705,8.852950887099581,8.880521577566808,Opel,Astra,-0.026625939429234986,1,1.35,600
6324,9.67721410821299,9.679161419051598,Opel,Astra,-0.026625939429234986,1,1.35,600
2382,9.543234787249512,9.623387255484605,Opel,Astra,-0.026625939429234986,1,1.35,600
5329,9.769956159911606,9.781451488152323,Opel,Astra,-0.026625939429234986,1,1.35,600
11356,9.849559210510572,9.727740209711612,Opel,Astra,-0.026625939429234986,1,1.35,600
13305,9.47231994707559,9.500811922298093,Opel,Astra,-0.026625939429234986,1,1.35,600
3560,9.43747594455993,9.350899434325324,Opel,Astra,-0.026625939429234986,1,1.35,600
11103,9.041921720351219,8.98019993084313,Opel,Astra,-0.026625939429234986,1,1.35,600
15195,9.673445259530762,9.652004634713247,Opel,Astra,-0.026625939429234986,1,1.35,600
11700,9.39182824802156,9.299223360684028,Opel,Astra,-0.026625939429234986,1,1.35,600
8715,9.67721410821299,9.60816691290334,Opel,Astra,-0.026625939429234986,1,1.35,600
17262,8.846496938558838,9.205792214077555,Opel,Astra,-0.026625939429234986,1,1.35,600
17397,10.273325483001141,10.433383241125638,Opel,Astra,-0.026625939429234986,1,1.35,600
12658,9.38429367909962,9.406034111243384,Opel,Astra,-0.026625939429234986,1,1.35,600
14221,9.468851067127684,9.377230670201518,Opel,Astra,-0.026625939429234986,1,1.35,600
8971,9.769956159911606,9.836768185880631,Opel,Astra,-0.026625939429234986,1,1.35,600
17429,9.543234787249512,9.416839065627622,Opel,Astra,-0.026625939429234986,1,1.35,600
13285,9.099408811268901,9.023473888003114,Opel,Astra,-0.026625939429234986,1,1.35,600
1864,8.817297783866575,8.614857798442229,Opel,Astra,-0.026625939429234986,1,1.35,600
578,9.795345393916424,9.713233980462913,Opel,Astra,-0.026625939429234986,1,1.35,600
1849,8.846496938558838,8.847533573427443,Opel,Astra,-0.026625939429234986,1,1.35,600
4396,7.4673710669175595,8.07585808293234,Opel,Astra,-0.026625939429234986,1,1.35,600
12550,9.849559210510572,9.836429273318581,Opel,Astra,-0.026625939429234986,1,1.35,600
12401,8.292798858200374,8.281617129896857,Opel,Astra,-0.026625939429234986,1,1.35,600
17308,9.099408811268901,8.85452855312662,Opel,Astra,-0.026625939429234986,1,1.35,600
4823,10.475737478289117,10.363403387847441,Opel,Astra,-0.026625939429234986,1,1.35,600
752,8.656955133791396,8.54934350051254,Opel,Astra,-0.026625939429234986,1,1.35,600
17263,8.146129510025405,8.28970496582016,Opel,Astra,-0.026625939429234986,1,1.35,600
576,9.468851067127684,9.371612155761246,Opel,Astra,-0.026625939429234986,1,1.35,600
5064,10.367221568768269,10.472568441714706,Opel,Astra,-0.026625939429234986,1,1.35,600
5751,9.612466578818832,9.598852194511666,Opel,Astra,-0.026625939429234986,1,1.35,600
4322,8.987071812848821,9.439045508254248,Opel,Astra,-0.026625939429234986,1,1.35,600
10186,9.851931065621725,9.90447848711175,Opel,Astra,-0.026625939429234986,1,1.35,600
11453,9.099408811268901,9.092702675119135,Opel,Astra,-0.026625939429234986,1,1.35,600
17478,10.1226230824528,10.169046510976502,Opel,Astra,-0.026625939429234986,1,1.35,600
2457,8.787220328629298,8.79610174388816,Opel,Astra,-0.026625939429234986,1,1.35,600
2298,8.980927207648378,8.913280101831516,Opel,Astra,-0.026625939429234986,1,1.35,600
6813,9.47231994707559,9.34493356656409,Opel,Astra,-0.026625939429234986,1,1.35,600
16482,10.021270588192511,10.108717359884988,Opel,Corsa,-0.007507273819736636,9,1.35,600
14400,8.698681067461614,8.66779757015551,Opel,Corsa,-0.007507273819736636,9,1.35,600
3482,10.448714603019452,10.471634250794388,Opel,Corsa,-0.007507273819736636,9,1.35,600
16484,10.021270588192511,10.090504269921025,Opel,Corsa,-0.007507273819736636,9,1.35,600
16477,9.195226734166134,9.232177727723194,Opel,Corsa,-0.007507273819736636,9,1.35,600
3156,10.286877452992435,10.094663228901208,Opel,Corsa,-0.007507273819736636,9,1.35,600
11200,9.846917201047734,9.874424344710315,Opel,Corsa,-0.007507273819736636,9,1.35,600
9954,9.581903928408666,9.504700106388684,Opel,Corsa,-0.007507273819736636,9,1.35,600
15908,10.03889218954233,10.132216311112296,Opel,Corsa,-0.007507273819736636,9,1.35,600
13176,9.157993891603974,9.163083978243225,Opel,Corsa,-0.007507273819736636,9,1.35,600
3155,10.286877452992435,10.104507129831308,Opel,Corsa,-0.007507273819736636,9,1.35,600
14366,9.2093398716426,9.166890053417006,Opel,Corsa,-0.007507273819736636,9,1.35,600
16689,10.043249494911286,10.118878625291012,Opel,Corsa,-0.007507273819736636,9,1.35,600
1187,9.846917201047734,9.861729300707534,Opel,Corsa,-0.007507273819736636,9,1.35,600
16486,10.021270588192511,10.108717359884988,Opel,Corsa,-0.007507273819736636,9,1.35,600
16835,10.184711314926863,10.105232766120888,Opel,Corsa,-0.007507273819736636,9,1.35,600
13764,9.546098067659527,9.605809849189903,Opel,Corsa,-0.007507273819736636,9,1.35,600
7727,10.307284603543595,10.289657481971954,Opel,Corsa,-0.007507273819736636,9,1.35,600
12236,9.286838342948908,9.215884014213112,Opel,Corsa,-0.007507273819736636,9,1.35,600
2595,8.986571625268054,8.78342767090112,Opel,Corsa,-0.007507273819736636,9,1.35,600
12790,8.15908865466791,8.295411963313374,Opel,Corsa,-0.007507273819736636,9,1.35,600
5098,9.846917201047734,9.873909641593642,Opel,Corsa,-0.007507273819736636,9,1.35,600
4744,9.543234787249512,9.52876179941156,Opel,Corsa,-0.007507273819736636,9,1.35,600
1860,9.769956159911606,9.850241235889,Opel,Corsa,-0.007507273819736636,9,1.35,600
3352,10.245124997898127,10.166885453230028,Opel,Corsa,-0.007507273819736636,9,1.35,600
16363,9.849559210510572,9.653639361974715,Opel,Corsa,-0.007507273819736636,9,1.35,600
9205,9.38429367909962,9.30586920905689,Opel,Corsa,-0.007507273819736636,9,1.35,600
5739,9.205327830152639,9.077185347650353,Opel,Corsa,-0.007507273819736636,9,1.35,600
7205,9.205327830152639,9.140317899978365,Opel,Corsa,-0.007507273819736636,9,1.35,600
12396,9.099408811268901,9.08768577439627,Opel,Corsa,-0.007507273819736636,9,1.35,600
3305,8.465689348549121,8.541918542070656,Opel,Corsa,-0.007507273819736636,9,1.35,600
12419,9.90098442231801,9.951641826504085,Opel,Corsa,-0.007507273819736636,9,1.35,600
11687,9.820105943597078,9.849023624752082,Opel,Corsa,-0.007507273819736636,9,1.35,600
11096,9.468851067127684,9.454847569919105,Opel,Corsa,-0.007507273819736636,9,1.35,600
16126,9.849559210510572,9.917058415678037,Opel,Corsa,-0.007507273819736636,9,1.35,600
1395,9.615805480084347,9.556931086660803,Opel,Corsa,-0.007507273819736636,9,1.35,600
13565,9.388486557359657,9.337201143250866,Opel,Corsa,-0.007507273819736636,9,1.35,600
2797,8.771680359010377,8.765229474867889,Opel,Corsa,-0.007507273819736636,9,1.35,600
16485,10.021270588192511,10.11856126081509,Opel,Corsa,-0.007507273819736636,9,1.35,600
11601,9.70747266861017,9.703174462221103,Opel,Corsa,-0.007507273819736636,9,1.35,600
16834,10.184711314926863,10.09539805631787,Opel,Corsa,-0.007507273819736636,9,1.35,600
14651,9.506734385029985,9.591602563413584,Opel,Crossland X,-0.004455188921407229,48,1.35,600
3658,10.239781201782993,10.14216043052838,Opel,Crossland X,-0.004455188921407229,48,1.35,600
14598,9.89822372286103,9.841655052381487,Opel,Crossland X,-0.004455188921407229,48,1.35,600
762,9.996522418503318,9.99090514766733,Opel,Crossland X,-0.004455188921407229,48,1.35,600
13097,9.851931065621725,9.762010994760175,Opel,Crossland X,-0.004455188921407229,48,1.35,600
8107,10.1226230824528,10.102860999364287,Opel,Crossland X,-0.004455188921407229,48,1.35,600
9703,9.90098442231801,9.817606783767117,Opel,Crossland X,-0.004455188921407229,48,1.35,600
1503,9.740674462130217,9.764098623065737,Opel,Crossland X,-0.004455188921407229,48,1.35,600
3791,10.302263672493496,10.268828973489427,Opel,Crossland X,-0.004455188921407229,48,1.35,600
601,9.740674462130217,9.771579795207654,Opel,Crossland X,-0.004455188921407229,48,1.35,600
11412,9.947504437952903,9.84163381239734,Opel,Crossland X,-0.004455188921407229,48,1.35,600
14890,9.949893925350283,9.949995958099477,Opel,Crossland X,-0.004455188921407229,48,1.35,600
14094,10.401227936753463,10.272009521966758,Opel,Crossland X,-0.004455188921407229,48,1.35,600
9886,9.795345393916424,9.837111337551635,Opel,Crossland X,-0.004455188921407229,48,1.35,600
3325,10.273325483001141,10.287996293083413,Opel,Crossland X,-0.004455188921407229,48,1.35,600
16688,10.239959789157341,10.277038745440594,Opel,Crossland X,-0.004455188921407229,48,1.35,600
16684,10.239959789157341,10.271832248214857,Opel,Crossland X,-0.004455188921407229,48,1.35,600
6494,9.949893925350283,9.993407522868159,Opel,Crossland X,-0.004455188921407229,48,1.35,600
16188,10.238172478583245,10.224828757233542,Opel,Crossland X,-0.004455188921407229,48,1.35,600
11389,9.851931065621725,9.71031960698285,Opel,Crossland X,-0.004455188921407229,48,1.35,600
6364,9.825526011066415,9.791413614290507,Opel,Crossland X,-0.004455188921407229,48,1.35,600
9103,10.517320926376348,10.512402577984872,Mercedes-benz,GLC Class,-0.0036351550618985316,26,1.35,600
5840,10.645305842559727,10.655003842570808,Mercedes-benz,GLC Class,-0.0036351550618985316,26,1.35,600
1,10.689555697360309,10.695984279524223,Mercedes-benz,GLC Class,-0.0036351550618985316,26,1.35,600
8853,10.689669599063263,10.670917245616435,Mercedes-benz,GLC Class,-0.0036351550618985316,26,1.35,600
458,10.432644132986843,10.445125653918698,Mercedes-benz,GLC Class,-0.0036351550618985316,26,1.35,600
7665,10.570034051298894,10.673596249058763,Mercedes-benz,GLC Class,-0.0036351550618985316,26,1.35,600
3451,10.877952848461355,10.836171057901286,Mercedes-benz,GLC Class,-0.0036351550618985316,26,1.35,600
3210,10.432644132986843,10.444062470672296,Mercedes-benz,GLC Class,-0.0036351550618985316,26,1.35,600
4949,11.156107653683586,11.17034773851119,Mercedes-benz,GLC Class,-0.0036351550618985316,26,1.35,600
17172,10.338511462885837,10.467817331304555,Mercedes-benz,GLC Class,-0.0036351550618985316,26,1.35,600
12326,11.002016504398489,11.10947132655744,Mercedes-benz,GLC Class,-0.0036351550618985316,26,1.35,600
4603,10.735309127783832,10.68365273512423,Mercedes-benz,GLC Class,-0.0036351550618985316,26,1.35,600
5071,10.75683848463641,10.711697808596398,Mercedes-benz,GLC Class,-0.0036351550618985316,26,1.35,600
17228,10.517320926376348,10.430127695916182,Mercedes-benz,GLC Class,-0.0036351550618985316,26,1.35,600
7253,11.00126616045566,11.023198878361542,Mercedes-benz,GLC Class,-0.0036351550618985316,26,1.35,600
13892,10.489884363149192,9.925829295927684,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
15901,10.784751962486604,10.804888316861254,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
10297,9.952039593118293,9.921021631475563,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
2026,9.949893925350283,9.94223212270622,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
1786,10.667791927412402,10.658172495343631,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
8088,9.890908770329268,9.919430504996397,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
15757,9.851931065621725,9.896721392489631,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
6824,9.738023112808596,9.79360419053279,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
10997,10.489884363149192,10.375739991098413,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
13147,10.340128278112742,10.369868164662195,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
23,10.34158118013602,10.318163542377777,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
3605,10.968112078915977,10.479366701764514,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
320,10.396658241063397,10.304989124852135,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
5672,10.12643108384767,10.233232401221027,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
14698,8.507142855562735,9.27286459050868,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
4928,9.769670404801788,9.782876913149066,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
6987,9.975808214115753,9.981681565694597,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
7849,10.42969427834042,10.466677005673356,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
15574,10.798963144696364,10.844588951725527,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
15421,9.612466578818832,9.55657854806406,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
1754,10.307284603543595,10.305146598860977,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
12579,10.461673747661957,10.414854836324492,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
12569,9.949893925350283,10.036257948028766,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
9688,9.680031452383618,9.643760815580706,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
26,9.90098442231801,9.983267854803415,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
14483,10.643041105910228,10.780784040234973,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
5259,9.564512185696797,9.58098146670591,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
12006,10.461673747661957,10.40563878806514,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
2286,9.949893925350283,10.110304143253359,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
5799,10.183011437286446,10.219561220375434,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
8755,9.975808214115753,10.008742788940339,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
9444,10.570034051298894,10.500990003353248,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
2818,10.400863128577715,10.420587121249277,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
16906,9.738023112808596,9.662720065643486,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
11961,9.67721410821299,9.670581041228118,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
12583,10.201738576337144,10.325636643833054,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
5985,10.570034051298894,10.4355511593949,Mercedes-benz,A Class,-0.035254751367331603,1,1.35,600
7791,10.544024782823776,10.594340988517784,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
9256,10.402746539930654,10.450136445130596,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
14328,11.154820928221902,11.172086555846134,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
11805,9.710812583662682,9.738963573121282,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
17255,10.307284603543595,10.197565960759478,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
3383,8.973984926689743,9.079477685832792,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
12576,11.155535980093628,11.072636978640821,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
4991,10.116580767996837,10.255427652516797,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
4164,10.640627694781701,10.58859290423578,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
14842,10.798554647958657,10.67739910512843,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
9408,10.645305842559727,10.624042088847188,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
12589,10.595383951194421,10.507241327800147,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
816,10.543893021838013,10.544396763143492,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
11225,10.163926888594034,10.026899679725762,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
3981,10.756731982692648,10.477478868271561,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
10350,10.271596874100524,10.198638158037141,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
17430,10.914178959831768,10.82419250594137,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
10488,9.429475901892854,9.3579872506628,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
15198,10.518538047359652,10.541964568536711,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
9495,9.388486557359657,9.210956334628262,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
8549,9.61547209118311,9.603465638763433,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
13006,10.544024782823776,10.526062783842201,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
8540,10.594131602877955,10.659791023335051,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
13110,11.155535980093628,11.121720456637957,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
17355,9.996522418503318,10.04720128672716,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
9184,10.713306039899766,10.729631469989428,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
14332,10.949050620114422,10.990987997735331,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
8762,9.464982590349763,9.433406581257465,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
14681,9.468851067127684,9.621934778352134,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
206,10.620107089281216,10.62939676651269,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
10575,10.542706391070517,10.663057774600283,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
7893,7.90100705199242,8.605980450196103,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
17190,10.690807903113322,10.680835587452599,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
2528,9.612466578818832,9.725476666824393,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
3038,9.996522418503318,10.090475817665187,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
9146,10.307284603543595,10.385716355226188,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
7697,9.301094735244646,9.418943708829435,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
16844,10.582789326274021,10.623315793955303,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
1500,9.90098442231801,10.076487672652156,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
13932,10.083723602839061,10.050133206899307,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
13497,9.755567422459507,9.78384590935419,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
4805,10.695914297187898,10.678957967932478,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
17509,11.034082887057288,11.134906940383626,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
5182,10.48849257447637,10.534079559016556,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
926,10.19988156558993,10.216879382545434,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
17489,10.515966830028619,10.438447164503437,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
13453,11.097334260563056,11.045281569481304,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
2151,10.402746539930654,10.252064395368736,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
9983,9.796737182589247,9.760821211705682,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
16325,10.941995917134532,10.889717119943713,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
3223,10.967335848767897,11.002144861469,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
13767,9.838949031398556,9.948434047046346,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
3448,10.542389718243678,10.511531634965431,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
2334,10.595383951194421,10.484845323846825,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
11575,10.432644132986843,10.431271412209028,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
3674,10.517320926376348,10.495916934786788,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
5878,9.210340371976184,9.415451543417657,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
4987,10.402746539930654,10.638777811815345,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
16840,10.667791927412402,10.830549168521749,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
9674,10.460242108190519,10.437657082724657,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
4268,9.740733301234702,9.690395128709882,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
3203,10.165813354725493,10.137076106916636,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
17204,10.689669599063263,10.719135437829799,Mercedes-benz,E Class,-0.024435136208569602,32,1.35,600
